Image,Angle (degrees)
grayscale_Img000094.tif,5.88
grayscale_Img000095.tif,6.19
grayscale_Img000096.tif,4.98
grayscale_Img000097.tif,5.88
grayscale_Img000098.tif,5.43
grayscale_Img000099.tif,6.03
grayscale_Img000100.tif,6.34
grayscale_Img000101.tif,6.04
grayscale_Img000102.tif,6.49
grayscale_Img000103.tif,6.04
grayscale_Img000104.tif,5.73
grayscale_Img000105.tif,6.04
grayscale_Img000106.tif,6.04
grayscale_Img000107.tif,6.04
grayscale_Img000108.tif,5.74
grayscale_Img000109.tif,5.58
grayscale_Img000110.tif,5.58
grayscale_Img000111.tif,6.04
grayscale_Img000112.tif,5.73
grayscale_Img000113.tif,7.09
grayscale_Img000114.tif,5.43
grayscale_Img000115.tif,5.43
grayscale_Img000116.tif,5.43
grayscale_Img000117.tif,6.04
grayscale_Img000118.tif,6.04
grayscale_Img000119.tif,5.89
grayscale_Img000120.tif,5.58
grayscale_Img000121.tif,5.58
grayscale_Img000122.tif,6.34
grayscale_Img000123.tif,5.88
grayscale_Img000124.tif,6.34
grayscale_Img000125.tif,6.19
grayscale_Img000126.tif,5.73
grayscale_Img000127.tif,5.73
grayscale_Img000128.tif,5.58
grayscale_Img000129.tif,6.34
grayscale_Img000130.tif,6.34
grayscale_Img000131.tif,6.64
grayscale_Img000132.tif,5.58
grayscale_Img000133.tif,6.19
grayscale_Img000134.tif,6.19
grayscale_Img000135.tif,6.19
grayscale_Img000136.tif,6.64
grayscale_Img000137.tif,5.88
grayscale_Img000138.tif,6.19
grayscale_Img000139.tif,6.04
grayscale_Img000140.tif,5.73
grayscale_Img000141.tif,6.19
grayscale_Img000142.tif,6.49
grayscale_Img000143.tif,5.58
grayscale_Img000144.tif,6.04
grayscale_Img000145.tif,6.49
grayscale_Img000146.tif,5.43
grayscale_Img000147.tif,5.88
grayscale_Img000148.tif,6.34
grayscale_Img000149.tif,6.64
grayscale_Img000150.tif,6.49
grayscale_Img000151.tif,5.43
grayscale_Img000152.tif,5.88
grayscale_Img000153.tif,5.28
grayscale_Img000154.tif,5.73
grayscale_Img000155.tif,5.88
grayscale_Img000156.tif,6.04
grayscale_Img000157.tif,6.04
grayscale_Img000158.tif,5.88
grayscale_Img000159.tif,7.23
grayscale_Img000160.tif,6.18
grayscale_Img000161.tif,6.64
grayscale_Img000162.tif,6.49
grayscale_Img000163.tif,6.48
grayscale_Img000164.tif,6.03
grayscale_Img000165.tif,6.34
grayscale_Img000166.tif,6.49
grayscale_Img000167.tif,5.43
grayscale_Img000168.tif,5.73
grayscale_Img000169.tif,5.58
grayscale_Img000170.tif,6.64
grayscale_Img000171.tif,5.73
grayscale_Img000172.tif,5.73
grayscale_Img000173.tif,5.43
grayscale_Img000174.tif,6.33
grayscale_Img000175.tif,6.49
grayscale_Img000176.tif,6.03
grayscale_Img000177.tif,6.03
grayscale_Img000178.tif,6.18
grayscale_Img000179.tif,6.34
grayscale_Img000180.tif,5.28
grayscale_Img000181.tif,5.73
grayscale_Img000182.tif,5.13
grayscale_Img000183.tif,5.58
grayscale_Img000184.tif,5.58
grayscale_Img000185.tif,5.73
grayscale_Img000186.tif,5.88
grayscale_Img000187.tif,5.43
grayscale_Img000188.tif,5.13
grayscale_Img000189.tif,5.28
grayscale_Img000190.tif,4.98
grayscale_Img000191.tif,5.73
grayscale_Img000192.tif,5.43
grayscale_Img000193.tif,6.04
grayscale_Img000194.tif,5.28
grayscale_Img000195.tif,5.73
grayscale_Img000196.tif,5.43
grayscale_Img000197.tif,5.58
grayscale_Img000198.tif,5.73
grayscale_Img000199.tif,6.49
grayscale_Img000200.tif,6.34
grayscale_Img000201.tif,5.88
grayscale_Img000202.tif,6.04
grayscale_Img000203.tif,6.04
grayscale_Img000204.tif,6.18
grayscale_Img000205.tif,5.88
grayscale_Img000206.tif,5.58
grayscale_Img000207.tif,6.03
grayscale_Img000208.tif,6.64
grayscale_Img000209.tif,6.94
grayscale_Img000210.tif,6.18
grayscale_Img000211.tif,5.73
grayscale_Img000212.tif,6.33
grayscale_Img000213.tif,6.03
grayscale_Img000214.tif,6.79
grayscale_Img000215.tif,6.79
grayscale_Img000216.tif,6.03
grayscale_Img000217.tif,6.64
grayscale_Img000218.tif,6.18
grayscale_Img000219.tif,5.88
grayscale_Img000220.tif,6.03
grayscale_Img000221.tif,6.18
grayscale_Img000222.tif,6.04
grayscale_Img000223.tif,6.04
grayscale_Img000224.tif,5.58
grayscale_Img000225.tif,5.58
grayscale_Img000226.tif,6.19
grayscale_Img000227.tif,6.79
grayscale_Img000228.tif,6.79
grayscale_Img000229.tif,6.04
grayscale_Img000230.tif,6.64
grayscale_Img000231.tif,7.24
grayscale_Img000232.tif,7.24
grayscale_Img000233.tif,7.23
grayscale_Img000234.tif,6.18
grayscale_Img000235.tif,5.73
grayscale_Img000236.tif,7.39
grayscale_Img000237.tif,5.13
grayscale_Img000238.tif,5.43
grayscale_Img000239.tif,6.49
grayscale_Img000240.tif,7.09
grayscale_Img000241.tif,6.19
grayscale_Img000242.tif,5.58
grayscale_Img000243.tif,6.64
grayscale_Img000244.tif,6.49
grayscale_Img000245.tif,5.58
grayscale_Img000246.tif,6.19
grayscale_Img000247.tif,6.03
grayscale_Img000248.tif,5.89
grayscale_Img000249.tif,5.43
grayscale_Img000250.tif,5.58
grayscale_Img000251.tif,6.64
grayscale_Img000252.tif,7.39
grayscale_Img000253.tif,7.24
grayscale_Img000254.tif,7.38
grayscale_Img000255.tif,6.48
grayscale_Img000256.tif,6.64
grayscale_Img000257.tif,5.88
grayscale_Img000258.tif,6.04
grayscale_Img000259.tif,6.34
grayscale_Img000260.tif,6.34
grayscale_Img000261.tif,5.88
grayscale_Img000262.tif,6.18
grayscale_Img000263.tif,6.04
grayscale_Img000264.tif,6.18
grayscale_Img000265.tif,6.03
grayscale_Img000266.tif,6.49
grayscale_Img000267.tif,6.19
grayscale_Img000268.tif,6.34
grayscale_Img000269.tif,6.79
grayscale_Img000270.tif,6.33
grayscale_Img000271.tif,7.09
grayscale_Img000272.tif,6.49
grayscale_Img000273.tif,5.73
grayscale_Img000274.tif,6.18
grayscale_Img000275.tif,6.64
grayscale_Img000276.tif,7.24
grayscale_Img000277.tif,6.49
grayscale_Img000278.tif,6.34
grayscale_Img000279.tif,6.34
grayscale_Img000280.tif,6.04
grayscale_Img000281.tif,6.49
grayscale_Img000282.tif,6.64
grayscale_Img000283.tif,5.88
grayscale_Img000284.tif,6.03
grayscale_Img000285.tif,6.49
grayscale_Img000286.tif,7.24
grayscale_Img000287.tif,6.04
grayscale_Img000288.tif,6.03
grayscale_Img000289.tif,6.34
grayscale_Img000290.tif,5.74
grayscale_Img000291.tif,7.83
grayscale_Img000292.tif,6.49
grayscale_Img000293.tif,5.88
grayscale_Img000294.tif,6.49
grayscale_Img000295.tif,6.64
grayscale_Img000296.tif,6.33
grayscale_Img000297.tif,6.03
grayscale_Img000298.tif,6.03
grayscale_Img000299.tif,7.09
grayscale_Img000300.tif,6.33
grayscale_Img000301.tif,6.48
grayscale_Img000302.tif,5.58
grayscale_Img000303.tif,4.98
grayscale_Img000304.tif,6.04
grayscale_Img000305.tif,6.34
grayscale_Img000306.tif,6.04
grayscale_Img000307.tif,5.88
grayscale_Img000308.tif,6.04
grayscale_Img000309.tif,5.73
grayscale_Img000310.tif,5.58
grayscale_Img000311.tif,5.43
grayscale_Img000312.tif,6.04
grayscale_Img000313.tif,6.04
grayscale_Img000314.tif,5.88
grayscale_Img000315.tif,6.34
grayscale_Img000316.tif,6.19
grayscale_Img000317.tif,6.19
grayscale_Img000318.tif,6.64
grayscale_Img000319.tif,5.88
grayscale_Img000320.tif,5.28
grayscale_Img000321.tif,6.19
grayscale_Img000322.tif,6.49
grayscale_Img000323.tif,6.34
grayscale_Img000324.tif,6.94
grayscale_Img000325.tif,6.64
grayscale_Img000326.tif,6.19
grayscale_Img000327.tif,5.73
grayscale_Img000328.tif,6.18
grayscale_Img000329.tif,6.03
grayscale_Img000330.tif,7.08
grayscale_Img000331.tif,6.34
grayscale_Img000332.tif,5.58
grayscale_Img000333.tif,6.18
grayscale_Img000334.tif,6.18
grayscale_Img000335.tif,6.34
grayscale_Img000336.tif,6.04
grayscale_Img000337.tif,5.88
grayscale_Img000338.tif,5.58
grayscale_Img000339.tif,6.03
grayscale_Img000340.tif,6.03
grayscale_Img000341.tif,6.33
grayscale_Img000342.tif,6.19
grayscale_Img000343.tif,6.03
grayscale_Img000344.tif,6.04
grayscale_Img000345.tif,6.04
grayscale_Img000346.tif,5.74
grayscale_Img000347.tif,5.73
grayscale_Img000348.tif,6.03
grayscale_Img000349.tif,6.04
grayscale_Img000350.tif,5.73
grayscale_Img000351.tif,5.13
grayscale_Img000352.tif,5.43
grayscale_Img000353.tif,6.33
grayscale_Img000354.tif,6.19
grayscale_Img000355.tif,5.43
grayscale_Img000356.tif,5.88
grayscale_Img000357.tif,5.58
grayscale_Img000358.tif,5.13
grayscale_Img000359.tif,5.43
grayscale_Img000360.tif,6.04
grayscale_Img000361.tif,6.04
grayscale_Img000362.tif,6.03
grayscale_Img000363.tif,5.73
grayscale_Img000364.tif,6.49
grayscale_Img000365.tif,6.03
grayscale_Img000366.tif,5.73
grayscale_Img000367.tif,6.34
grayscale_Img000368.tif,5.73
grayscale_Img000369.tif,5.43
grayscale_Img000370.tif,5.58
grayscale_Img000371.tif,5.89
grayscale_Img000372.tif,6.79
grayscale_Img000373.tif,5.58
grayscale_Img000374.tif,5.74
grayscale_Img000375.tif,5.89
grayscale_Img000376.tif,6.49
grayscale_Img000377.tif,6.64
grayscale_Img000378.tif,7.39
grayscale_Img000379.tif,6.94
grayscale_Img000380.tif,6.94
grayscale_Img000381.tif,6.34
grayscale_Img000382.tif,6.64
grayscale_Img000383.tif,5.73
grayscale_Img000384.tif,6.19
grayscale_Img000385.tif,6.04
grayscale_Img000386.tif,6.34
grayscale_Img000387.tif,6.03
grayscale_Img000388.tif,6.49
grayscale_Img000389.tif,5.73
grayscale_Img000390.tif,5.74
grayscale_Img000391.tif,6.19
grayscale_Img000392.tif,6.49
grayscale_Img000393.tif,5.88
grayscale_Img000394.tif,6.03
grayscale_Img000395.tif,5.73
grayscale_Img000396.tif,5.88
grayscale_Img000397.tif,6.49
grayscale_Img000398.tif,6.49
grayscale_Img000399.tif,6.04
grayscale_Img000400.tif,6.19
grayscale_Img000401.tif,6.18
grayscale_Img000402.tif,5.58
grayscale_Img000403.tif,5.88
grayscale_Img000404.tif,6.03
grayscale_Img000405.tif,5.73
grayscale_Img000406.tif,5.58
grayscale_Img000407.tif,5.88
grayscale_Img000408.tif,5.73
grayscale_Img000409.tif,5.58
grayscale_Img000410.tif,5.43
grayscale_Img000411.tif,6.19
grayscale_Img000412.tif,5.58
grayscale_Img000413.tif,5.58
grayscale_Img000414.tif,5.58
grayscale_Img000415.tif,6.04
grayscale_Img000416.tif,5.28
grayscale_Img000417.tif,5.43
grayscale_Img000418.tif,5.43
grayscale_Img000419.tif,5.89
grayscale_Img000420.tif,5.28
grayscale_Img000421.tif,5.13
grayscale_Img000422.tif,5.89
grayscale_Img000423.tif,5.43
grayscale_Img000424.tif,5.43
grayscale_Img000425.tif,5.73
grayscale_Img000426.tif,5.88
grayscale_Img000427.tif,6.18
grayscale_Img000428.tif,5.73
grayscale_Img000429.tif,6.33
grayscale_Img000430.tif,6.34
grayscale_Img000431.tif,5.73
grayscale_Img000432.tif,5.73
grayscale_Img000433.tif,5.73
grayscale_Img000434.tif,5.88
grayscale_Img000435.tif,5.13
grayscale_Img000436.tif,5.28
grayscale_Img000437.tif,5.43
grayscale_Img000438.tif,5.13
grayscale_Img000439.tif,5.89
grayscale_Img000440.tif,5.73
grayscale_Img000441.tif,5.43
grayscale_Img000442.tif,5.58
grayscale_Img000443.tif,6.33
grayscale_Img000444.tif,5.43
grayscale_Img000445.tif,5.43
grayscale_Img000446.tif,5.74
grayscale_Img000447.tif,5.43
grayscale_Img000448.tif,5.58
grayscale_Img000449.tif,5.73
grayscale_Img000450.tif,5.88
grayscale_Img000451.tif,6.04
grayscale_Img000452.tif,5.28
grayscale_Img000453.tif,6.34
grayscale_Img000454.tif,5.28
grayscale_Img000455.tif,5.43
grayscale_Img000456.tif,4.98
grayscale_Img000457.tif,5.28
grayscale_Img000458.tif,5.28
grayscale_Img000459.tif,5.28
grayscale_Img000460.tif,5.43
grayscale_Img000461.tif,5.58
grayscale_Img000462.tif,5.58
grayscale_Img000463.tif,5.59
grayscale_Img000464.tif,5.43
grayscale_Img000465.tif,5.43
grayscale_Img000466.tif,5.28
grayscale_Img000467.tif,5.28
grayscale_Img000468.tif,5.28
grayscale_Img000469.tif,5.88
grayscale_Img000470.tif,5.73
grayscale_Img000471.tif,5.73
grayscale_Img000472.tif,6.03
grayscale_Img000473.tif,6.19
grayscale_Img000474.tif,6.64
grayscale_Img000475.tif,6.19
grayscale_Img000476.tif,5.13
grayscale_Img000477.tif,5.28
grayscale_Img000478.tif,5.43
grayscale_Img000479.tif,5.28
grayscale_Img000480.tif,5.58
grayscale_Img000481.tif,5.73
grayscale_Img000482.tif,5.43
grayscale_Img000483.tif,5.58
grayscale_Img000484.tif,5.89
grayscale_Img000485.tif,5.73
grayscale_Img000486.tif,5.43
grayscale_Img000487.tif,5.28
grayscale_Img000488.tif,5.43
grayscale_Img000489.tif,4.83
grayscale_Img000490.tif,5.13
grayscale_Img000491.tif,4.98
grayscale_Img000492.tif,5.28
grayscale_Img000493.tif,5.73
grayscale_Img000494.tif,5.74
grayscale_Img000495.tif,5.58
grayscale_Img000496.tif,5.28
grayscale_Img000497.tif,5.43
grayscale_Img000498.tif,5.28
grayscale_Img000499.tif,6.03
grayscale_Img000500.tif,6.48
grayscale_Img000501.tif,6.04
grayscale_Img000502.tif,5.13
grayscale_Img000503.tif,5.28
grayscale_Img000504.tif,6.03
grayscale_Img000505.tif,6.04
grayscale_Img000506.tif,6.19
grayscale_Img000507.tif,6.49
grayscale_Img000508.tif,5.28
grayscale_Img000509.tif,6.19
grayscale_Img000510.tif,7.53
grayscale_Img000511.tif,5.73
grayscale_Img000512.tif,5.43
grayscale_Img000513.tif,5.73
grayscale_Img000514.tif,6.64
grayscale_Img000515.tif,5.73
grayscale_Img000516.tif,7.09
grayscale_Img000517.tif,5.58
grayscale_Img000518.tif,5.58
grayscale_Img000519.tif,5.88
grayscale_Img000520.tif,6.19
grayscale_Img000521.tif,5.43
grayscale_Img000522.tif,5.43
grayscale_Img000523.tif,5.88
grayscale_Img000524.tif,4.98
grayscale_Img000525.tif,5.13
grayscale_Img000526.tif,5.43
grayscale_Img000527.tif,5.13
grayscale_Img000528.tif,5.58
grayscale_Img000529.tif,6.04
grayscale_Img000530.tif,5.13
grayscale_Img000531.tif,5.28
grayscale_Img000532.tif,5.58
grayscale_Img000533.tif,5.28
grayscale_Img000534.tif,5.13
grayscale_Img000535.tif,4.68
grayscale_Img000536.tif,5.58
grayscale_Img000537.tif,6.03
grayscale_Img000538.tif,6.04
grayscale_Img000539.tif,5.89
grayscale_Img000540.tif,5.13
grayscale_Img000541.tif,5.13
grayscale_Img000542.tif,5.73
grayscale_Img000543.tif,5.73
grayscale_Img000544.tif,5.73
grayscale_Img000545.tif,5.58
grayscale_Img000546.tif,5.28
grayscale_Img000547.tif,5.58
grayscale_Img000548.tif,5.58
grayscale_Img000549.tif,5.73
grayscale_Img000550.tif,5.88
grayscale_Img000551.tif,5.28
grayscale_Img000552.tif,5.43
grayscale_Img000553.tif,5.28
grayscale_Img000554.tif,5.43
grayscale_Img000555.tif,6.34
grayscale_Img000556.tif,5.43
grayscale_Img000557.tif,5.58
grayscale_Img000558.tif,5.43
grayscale_Img000559.tif,5.58
grayscale_Img000560.tif,5.28
grayscale_Img000561.tif,5.58
grayscale_Img000562.tif,4.98
grayscale_Img000563.tif,5.43
grayscale_Img000564.tif,5.73
grayscale_Img000565.tif,6.03
grayscale_Img000566.tif,5.58
grayscale_Img000567.tif,6.18
grayscale_Img000568.tif,5.58
grayscale_Img000569.tif,6.04
grayscale_Img000570.tif,5.73
grayscale_Img000571.tif,5.28
grayscale_Img000572.tif,5.28
grayscale_Img000573.tif,5.73
grayscale_Img000574.tif,5.58
grayscale_Img000575.tif,5.58
grayscale_Img000576.tif,5.28
grayscale_Img000577.tif,5.28
grayscale_Img000578.tif,5.58
grayscale_Img000579.tif,5.58
grayscale_Img000580.tif,4.98
grayscale_Img000581.tif,5.28
grayscale_Img000582.tif,5.58
grayscale_Img000583.tif,5.73
grayscale_Img000584.tif,5.13
grayscale_Img000585.tif,5.28
grayscale_Img000586.tif,5.28
grayscale_Img000587.tif,6.03
grayscale_Img000588.tif,5.89
grayscale_Img000589.tif,5.13
grayscale_Img000590.tif,5.89
grayscale_Img000591.tif,6.03
grayscale_Img000592.tif,6.34
grayscale_Img000593.tif,6.34
grayscale_Img000594.tif,5.28
grayscale_Img000595.tif,5.73
grayscale_Img000596.tif,5.43
grayscale_Img000597.tif,5.13
grayscale_Img000598.tif,5.28
grayscale_Img000599.tif,5.43
grayscale_Img000600.tif,5.43
grayscale_Img000601.tif,5.43
grayscale_Img000602.tif,5.43
grayscale_Img000603.tif,5.43
grayscale_Img000604.tif,5.43
grayscale_Img000605.tif,6.04
grayscale_Img000606.tif,6.34
grayscale_Img000607.tif,5.58
grayscale_Img000608.tif,5.43
grayscale_Img000609.tif,5.73
grayscale_Img000610.tif,5.58
grayscale_Img000611.tif,5.73
grayscale_Img000612.tif,5.28
grayscale_Img000613.tif,5.58
grayscale_Img000614.tif,5.58
grayscale_Img000615.tif,5.13
grayscale_Img000616.tif,5.43
grayscale_Img000617.tif,6.04
grayscale_Img000618.tif,5.28
grayscale_Img000619.tif,5.58
grayscale_Img000620.tif,5.88
grayscale_Img000621.tif,5.28
grayscale_Img000622.tif,5.28
grayscale_Img000623.tif,5.43
grayscale_Img000624.tif,6.03
grayscale_Img000625.tif,5.58
grayscale_Img000626.tif,6.18
grayscale_Img000627.tif,6.03
grayscale_Img000628.tif,6.33
grayscale_Img000629.tif,6.33
grayscale_Img000630.tif,6.64
grayscale_Img000631.tif,6.64
grayscale_Img000632.tif,6.34
grayscale_Img000633.tif,6.79
grayscale_Img000634.tif,5.88
grayscale_Img000635.tif,5.28
grayscale_Img000636.tif,6.04
grayscale_Img000637.tif,5.88
grayscale_Img000638.tif,6.33
grayscale_Img000639.tif,6.34
grayscale_Img000640.tif,6.18
grayscale_Img000641.tif,6.04
grayscale_Img000642.tif,6.49
grayscale_Img000643.tif,5.74
grayscale_Img000644.tif,4.83
grayscale_Img000645.tif,4.98
grayscale_Img000646.tif,5.13
grayscale_Img000647.tif,5.89
grayscale_Img000648.tif,5.58
grayscale_Img000649.tif,5.73
grayscale_Img000650.tif,5.58
grayscale_Img000651.tif,5.58
grayscale_Img000652.tif,5.13
grayscale_Img000653.tif,5.43
grayscale_Img000654.tif,5.73
grayscale_Img000655.tif,5.73
grayscale_Img000656.tif,5.58
grayscale_Img000657.tif,5.58
grayscale_Img000658.tif,5.74
grayscale_Img000659.tif,5.73
grayscale_Img000660.tif,6.19
grayscale_Img000661.tif,6.34
grayscale_Img000662.tif,5.73
grayscale_Img000663.tif,5.13
grayscale_Img000664.tif,5.58
grayscale_Img000665.tif,5.88
grayscale_Img000666.tif,5.43
grayscale_Img000667.tif,5.74
grayscale_Img000668.tif,6.19
grayscale_Img000669.tif,6.49
grayscale_Img000670.tif,6.04
grayscale_Img000671.tif,6.34
grayscale_Img000672.tif,5.74
grayscale_Img000673.tif,6.34
grayscale_Img000674.tif,5.89
grayscale_Img000675.tif,5.73
grayscale_Img000676.tif,5.73
grayscale_Img000677.tif,5.28
grayscale_Img000678.tif,5.74
grayscale_Img000679.tif,5.89
grayscale_Img000680.tif,5.88
grayscale_Img000681.tif,6.34
grayscale_Img000682.tif,6.64
grayscale_Img000683.tif,6.79
grayscale_Img000684.tif,6.04
grayscale_Img000685.tif,6.04
grayscale_Img000686.tif,6.49
grayscale_Img000687.tif,6.03
grayscale_Img000688.tif,5.73
grayscale_Img000689.tif,5.73
grayscale_Img000690.tif,6.19
grayscale_Img000691.tif,5.28
grayscale_Img000692.tif,5.73
grayscale_Img000693.tif,6.04
grayscale_Img000694.tif,6.04
grayscale_Img000695.tif,6.04
grayscale_Img000696.tif,5.73
grayscale_Img000697.tif,5.74
grayscale_Img000698.tif,5.89
grayscale_Img000699.tif,5.89
grayscale_Img000700.tif,4.98
grayscale_Img000701.tif,4.83
grayscale_Img000702.tif,5.13
grayscale_Img000703.tif,6.19
grayscale_Img000704.tif,6.04
grayscale_Img000705.tif,6.19
grayscale_Img000706.tif,6.64
grayscale_Img000707.tif,6.34
grayscale_Img000708.tif,6.49
grayscale_Img000709.tif,6.78
grayscale_Img000710.tif,6.34
grayscale_Img000711.tif,6.79
grayscale_Img000712.tif,5.89
grayscale_Img000713.tif,5.58
grayscale_Img000714.tif,5.89
grayscale_Img000715.tif,5.58
grayscale_Img000716.tif,5.74
grayscale_Img000717.tif,5.89
grayscale_Img000718.tif,5.43
grayscale_Img000719.tif,5.13
grayscale_Img000720.tif,5.74
grayscale_Img000721.tif,6.04
grayscale_Img000722.tif,6.19
grayscale_Img000723.tif,6.34
grayscale_Img000724.tif,6.04
grayscale_Img000725.tif,6.04
grayscale_Img000726.tif,6.49
grayscale_Img000727.tif,6.04
grayscale_Img000728.tif,6.34
grayscale_Img000729.tif,5.88
grayscale_Img000730.tif,6.34
grayscale_Img000731.tif,5.43
grayscale_Img000732.tif,6.49
grayscale_Img000733.tif,5.28
grayscale_Img000734.tif,5.58
grayscale_Img000735.tif,5.88
grayscale_Img000736.tif,6.48
grayscale_Img000737.tif,6.34
grayscale_Img000738.tif,6.04
grayscale_Img000739.tif,6.34
grayscale_Img000740.tif,7.09
grayscale_Img000741.tif,6.49
grayscale_Img000742.tif,6.34
grayscale_Img000743.tif,6.34
grayscale_Img000744.tif,6.04
grayscale_Img000745.tif,6.04
grayscale_Img000746.tif,6.34
grayscale_Img000747.tif,5.74
grayscale_Img000748.tif,5.89
grayscale_Img000749.tif,5.74
grayscale_Img000750.tif,6.19
grayscale_Img000751.tif,5.58
grayscale_Img000752.tif,6.04
grayscale_Img000753.tif,6.03
grayscale_Img000754.tif,5.43
grayscale_Img000755.tif,6.04
grayscale_Img000756.tif,6.48
grayscale_Img000757.tif,6.48
grayscale_Img000758.tif,5.43
grayscale_Img000759.tif,4.98
grayscale_Img000760.tif,5.73
grayscale_Img000761.tif,6.19
grayscale_Img000762.tif,6.33
grayscale_Img000763.tif,6.33
grayscale_Img000764.tif,6.04
grayscale_Img000765.tif,6.03
grayscale_Img000766.tif,6.93
grayscale_Img000767.tif,5.88
grayscale_Img000768.tif,6.03
grayscale_Img000769.tif,6.19
grayscale_Img000770.tif,6.94
grayscale_Img000771.tif,5.73
grayscale_Img000772.tif,5.88
grayscale_Img000773.tif,5.58
grayscale_Img000774.tif,5.73
grayscale_Img000775.tif,6.48
grayscale_Img000776.tif,6.18
grayscale_Img000777.tif,6.64
grayscale_Img000778.tif,6.79
grayscale_Img000779.tif,6.49
grayscale_Img000780.tif,6.63
grayscale_Img000781.tif,6.94
grayscale_Img000782.tif,6.19
grayscale_Img000783.tif,5.88
grayscale_Img000784.tif,7.09
grayscale_Img000785.tif,6.64
grayscale_Img000786.tif,7.54
grayscale_Img000787.tif,6.04
grayscale_Img000788.tif,5.73
grayscale_Img000789.tif,5.58
grayscale_Img000790.tif,5.58
grayscale_Img000791.tif,5.73
grayscale_Img000792.tif,4.98
grayscale_Img000793.tif,6.03
grayscale_Img000794.tif,5.88
grayscale_Img000795.tif,5.73
grayscale_Img000796.tif,6.34
grayscale_Img000797.tif,5.73
grayscale_Img000798.tif,5.43
grayscale_Img000799.tif,6.04
grayscale_Img000800.tif,6.49
grayscale_Img000801.tif,6.49
grayscale_Img000802.tif,6.79
grayscale_Img000803.tif,7.09
grayscale_Img000804.tif,6.48
grayscale_Img000805.tif,6.49
grayscale_Img000806.tif,6.04
grayscale_Img000807.tif,6.19
grayscale_Img000808.tif,6.34
grayscale_Img000809.tif,6.79
grayscale_Img000810.tif,6.64
grayscale_Img000811.tif,6.94
grayscale_Img000812.tif,6.64
grayscale_Img000813.tif,6.94
grayscale_Img000814.tif,6.19
grayscale_Img000815.tif,6.04
grayscale_Img000816.tif,6.04
grayscale_Img000817.tif,6.19
grayscale_Img000818.tif,6.34
grayscale_Img000819.tif,6.34
grayscale_Img000820.tif,6.49
grayscale_Img000821.tif,6.34
